"8" ,1 ,"1.1,1.2" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,575 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"ROYD F. HATT" ,"080451" ,"NP" ,174 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"ROYD F. HATT" ,"080451" ,"NP" ,8 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"ROYD F. HATT" ,"080451" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"ROYD F. HATT" ,"080451" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"ROYD F. HATT" ,"080451" ,"NP" ,184 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,575 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"FOR" ,"307102" ,"NP" ,63 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"FOR" ,"307102" ,"NP" ,3 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"FOR" ,"307102" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"FOR" ,"307102" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"FOR" ,"307102" ,"NP" ,66 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"AGAINST" ,"307101" ,"NP" ,128 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"AGAINST" ,"307101" ,"NP" ,5 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"AGAINST" ,"307101" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"AGAINST" ,"307101" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT A" ,"307100" ,"NP" ,"AGAINST" ,"307101" ,"NP" ,135 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,575 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"FOR" ,"307152" ,"NP" ,91 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"FOR" ,"307152" ,"NP" ,4 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"FOR" ,"307152" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"FOR" ,"307152" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"FOR" ,"307152" ,"NP" ,95 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"AGAINST" ,"307151" ,"NP" ,105 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"AGAINST" ,"307151" ,"NP" ,4 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"AGAINST" ,"307151" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"AGAINST" ,"307151" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT B" ,"307150" ,"NP" ,"AGAINST" ,"307151" ,"NP" ,111 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,575 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"FOR" ,"307202" ,"NP" ,71 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"FOR" ,"307202" ,"NP" ,2 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"FOR" ,"307202" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"FOR" ,"307202" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"FOR" ,"307202" ,"NP" ,73 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"AGAINST" ,"307201" ,"NP" ,124 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"AGAINST" ,"307201" ,"NP" ,6 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"AGAINST" ,"307201" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"AGAINST" ,"307201" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"CONST AMENDMENT C" ,"307200" ,"NP" ,"AGAINST" ,"307201" ,"NP" ,132 ,
"8" ,11 ,"11.24,11.25" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,454 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,1 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,1 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"INDEPENDENT AMERICAN" ,"" ,"IAP" ,3 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"INDEPENDENT AMERICAN" ,"" ,"IAP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"INDEPENDENT AMERICAN" ,"" ,"IAP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"INDEPENDENT AMERICAN" ,"" ,"IAP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"INDEPENDENT AMERICAN" ,"" ,"IAP" ,3 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,32 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,32 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,4 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,0 ,
"8" ,11 ,"11.24,11.25" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,4 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,454 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"BEN J. MATES" ,"300102" ,"NP" ,2 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"BEN J. MATES" ,"300102" ,"NP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"BEN J. MATES" ,"300102" ,"NP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"BEN J. MATES" ,"300102" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"BEN J. MATES" ,"300102" ,"NP" ,3 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"BRIAN WONNACOTT" ,"300105" ,"DEM" ,22 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"BRIAN WONNACOTT" ,"300105" ,"DEM" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"BRIAN WONNACOTT" ,"300105" ,"DEM" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"BRIAN WONNACOTT" ,"300105" ,"DEM" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"BRIAN WONNACOTT" ,"300105" ,"DEM" ,22 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"ZACK STRONG" ,"300103" ,"IAP" ,5 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"ZACK STRONG" ,"300103" ,"IAP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"ZACK STRONG" ,"300103" ,"IAP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"ZACK STRONG" ,"300103" ,"IAP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"ZACK STRONG" ,"300103" ,"IAP" ,5 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"JASON CHAFFETZ" ,"300101" ,"REP" ,128 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"JASON CHAFFETZ" ,"300101" ,"REP" ,6 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"JASON CHAFFETZ" ,"300101" ,"REP" ,2 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"JASON CHAFFETZ" ,"300101" ,"REP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"JASON CHAFFETZ" ,"300101" ,"REP" ,136 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"STEPHEN P. TRYON" ,"300104" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"STEPHEN P. TRYON" ,"300104" ,"NP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"STEPHEN P. TRYON" ,"300104" ,"NP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"STEPHEN P. TRYON" ,"300104" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"STEPHEN P. TRYON" ,"300104" ,"NP" ,2 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Write-in 60" ,"300106" ,"NP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Write-in 60" ,"300106" ,"NP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Write-in 60" ,"300106" ,"NP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Write-in 60" ,"300106" ,"NP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"US CONGRESS D3" ,"300100" ,"NP" ,"Write-in 60" ,"300106" ,"NP" ,0 ,
"8" ,11 ,"11.24,11.25" ,"ATTORNEY GENERAL" ,"300200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"ATTORNEY GENERAL" ,"300200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"ATTORNEY GENERAL" ,"300200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"ATTORNEY GENERAL" ,"300200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"ATTORNEY GENERAL" ,"300200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,11 ,"11.24,11.25" ,"ATTORNEY GENERAL" ,"300200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
