"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,544 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"YES" ,"306502" ,"NP" ,23 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"YES" ,"306502" ,"NP" ,14 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"YES" ,"306502" ,"NP" ,6 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"YES" ,"306502" ,"NP" ,294 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"YES" ,"306502" ,"NP" ,337 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"NO" ,"306501" ,"NP" ,12 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"NO" ,"306501" ,"NP" ,3 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"NO" ,"306501" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"NO" ,"306501" ,"NP" ,62 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"NO" ,"306501" ,"NP" ,78 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,544 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,8 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,11 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,4 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,153 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,176 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,25 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,5 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,3 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,207 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,240 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,544 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,22 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,10 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,4 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,256 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,292 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,16 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,7 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,3 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,112 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,138 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"Registered Voters" ,"" ,"NP" ,544 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"FOR" ,"200552" ,"NP" ,22 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"FOR" ,"200552" ,"NP" ,10 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"FOR" ,"200552" ,"NP" ,4 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"FOR" ,"200552" ,"NP" ,253 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"FOR" ,"200552" ,"NP" ,289 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"AGAINST" ,"200551" ,"NP" ,17 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"AGAINST" ,"200551" ,"NP" ,7 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"AGAINST" ,"200551" ,"NP" ,3 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"AGAINST" ,"200551" ,"NP" ,135 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"PROPOSITION 5 CEN" ,"200550" ,"NP" ,"AGAINST" ,"200551" ,"NP" ,162 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,840 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,2 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,5 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,211 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,218 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,5 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,15 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,21 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,3 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,3 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRE" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRE" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRE" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRE" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRE" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,840 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRE" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRE" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRE" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRE" ,1 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRE" ,2 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"UNA" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"UNA" ,0 ,
"20" ,260 ,"GUNNISON MUNICIPAL" ,"US PRESIDENT" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"UNA" ,0 ,
