"2" ,10 ,"Beaver Dam/Collinston" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,13 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,250 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,164 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,67 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,12 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,243 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,752 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,237 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,89 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,13 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,339 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,114 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,51 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,11 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,176 ,
"2" ,360 ,"Plymouth" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,217 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,2 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,2 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,2 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,0 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,2 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,41 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,1 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,42 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRN" ,0 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRN" ,0 ,
"2" ,360 ,"Plymouth" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRN" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,217 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRN" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRN" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRN" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"PSL" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"PSL" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"PSL" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"MITT ROMNEY  " ,"300007" ,"REP" ,165 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"MITT ROMNEY  " ,"300007" ,"REP" ,3 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"MITT ROMNEY  " ,"300007" ,"REP" ,168 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"BARACK OBAMA" ,"300005" ,"DEM" ,11 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"BARACK OBAMA" ,"300005" ,"DEM" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"BARACK OBAMA" ,"300005" ,"DEM" ,11 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"GARY JOHNSON" ,"300003" ,"LIB" ,2 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"GARY JOHNSON" ,"300003" ,"LIB" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"GARY JOHNSON" ,"300003" ,"LIB" ,2 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"VIRGIL GOODE" ,"300004" ,"CON" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"VIRGIL GOODE" ,"300004" ,"CON" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"VIRGIL GOODE" ,"300004" ,"CON" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ROSS C. \"ROCKY\" ANDE" ,"300006" ,"JUS" ,1 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ROSS C. \"ROCKY\" ANDE" ,"300006" ,"JUS" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ROSS C. \"ROCKY\" ANDE" ,"300006" ,"JUS" ,1 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ROSEANNE BARR" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ROSEANNE BARR" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ROSEANNE BARR" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"STEPHEN DURHAM" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"STEPHEN DURHAM" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"STEPHEN DURHAM" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JILL REED" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JILL REED" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JILL REED" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ANDRE BARNETT" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ANDRE BARNETT" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ANDRE BARNETT" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"WILL CHRISTENSEN" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"WILL CHRISTENSEN" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"WILL CHRISTENSEN" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JUSTIN MEYERS" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JUSTIN MEYERS" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"JUSTIN MEYERS" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"SHEILA SAM TITTLE" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"SHEILA SAM TITTLE" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"SHEILA SAM TITTLE" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ERIN KENT MAGEE" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ERIN KENT MAGEE" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"ERIN KENT MAGEE" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"DEAN MORSTAD" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"DEAN MORSTAD" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"DEAN MORSTAD" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"NELSON MORSTAD" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"NELSON MORSTAD" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"NELSON MORSTAD" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"DARRELL HYKES" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"DARRELL HYKES" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"DARRELL HYKES" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Write-in 80" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Write-in 80" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U.S. PRESIDENT" ,"300000" ,"NP" ,"Write-in 80" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,217 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"SHAUN LYNN McCAUSLAN" ,"300055" ,"CON" ,7 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"SHAUN LYNN McCAUSLAN" ,"300055" ,"CON" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"SHAUN LYNN McCAUSLAN" ,"300055" ,"CON" ,7 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"SCOTT HOWELL" ,"300054" ,"DEM" ,27 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"SCOTT HOWELL" ,"300054" ,"DEM" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"SCOTT HOWELL" ,"300054" ,"DEM" ,27 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"ORRIN G. HATCH" ,"300053" ,"REP" ,141 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"ORRIN G. HATCH" ,"300053" ,"REP" ,2 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"ORRIN G. HATCH" ,"300053" ,"REP" ,143 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"DANIEL GEERY" ,"300052" ,"JUS" ,2 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"DANIEL GEERY" ,"300052" ,"JUS" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"DANIEL GEERY" ,"300052" ,"JUS" ,2 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"BILL BARRON" ,"300051" ,"UNA" ,1 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"BILL BARRON" ,"300051" ,"UNA" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"BILL BARRON" ,"300051" ,"UNA" ,1 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"JoANN S. SECRIST" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"JoANN S. SECRIST" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"JoANN S. SECRIST" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. SENATE" ,"300050" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,217 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"SHERRY PHIPPS" ,"300103" ,"CON" ,7 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"SHERRY PHIPPS" ,"300103" ,"CON" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"SHERRY PHIPPS" ,"300103" ,"CON" ,7 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"DONNA M. McALEER" ,"300102" ,"DEM" ,23 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"DONNA M. McALEER" ,"300102" ,"DEM" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"DONNA M. McALEER" ,"300102" ,"DEM" ,23 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"ROB BISHOP" ,"300101" ,"REP" ,146 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"ROB BISHOP" ,"300101" ,"REP" ,2 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"ROB BISHOP" ,"300101" ,"REP" ,148 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"U. S. HOUSE OF REPRESENTATIVE" ,"300100" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"GOVERNOR" ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"GOVERNOR" ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"GOVERNOR" ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"GOVERNOR" ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"GOVERNOR" ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"GOVERNOR" ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,360 ,"Plymouth" ,"GOVERNOR" ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"GOVERNOR" ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,360 ,"Plymouth" ,"GOVERNOR" ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,217 ,
"2" ,360 ,"Plymouth" ,"GOVERNOR" ,"300300" ,"NP" ,"PETER S COOKE" ,"300304" ,"DEM" ,13 ,
"2" ,360 ,"Plymouth" ,"GOVERNOR" ,"300300" ,"NP" ,"PETER S COOKE" ,"300304" ,"DEM" ,0 ,
"2" ,360 ,"Plymouth" ,"GOVERNOR" ,"300300" ,"NP" ,"PETER S COOKE" ,"300304" ,"DEM" ,13 ,
"2" ,360 ,"Plymouth" ,"GOVERNOR" ,"300300" ,"NP" ," KEN LARSEN" ,"300302" ,"LIB" ,4 ,
