TA11 Tabiona - County,,,,
PROPOSITION #4,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,58,,
AGAINST,,133,,
Total Votes Cast,,191,,
,Contest Totals,207,,
Summary Results Report,,,,OFFICIAL RESULTS
General Election,,,,
6-Nov-18,,,,DUCHESNE COUNTY
TA12 Tabiona - City,,,,
STATISTICS,,,,
,,TOTAL,,
Registered Voters - Total,,70,,
Ballots Cast - Total,,57,,
Ballots Cast - Blank,,0,,
Voter Turnout - Total,,81.43%,,
STRAIGHT PARTY,,,,
Vote For 1,,,,
,,,TOTAL,
CONSTITUTION,,,0,
UNITED UTAH,,,0,
LIBERTARIAN,,,0,
REPUBLICAN,,,19,
GREEN,,,0,
DEMOCRATIC,,,0,
INDEPENDENT AMERICAN,,,1,
Total Votes Cast,,,20,
,Contest Totals,,57,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
TA12 Tabiona - City,,,,
UNITED STATE SENATE,,,,
Vote For 1,,,,
,,TOTAL,,
CON TIM AALDERS,,5,,
LIB CRAIG R BOWDEN,,0,,
IAP REED C MCCANDLESS,,0,,
DEM JENNY WILSON,,6,,
REP MITT ROMNEY,,45,,
Write-In Totals,,0,,
,   Write-In: Glade G Fitzgerald,0,,
,   Write-In: Caleb Dan Reeve,0,,
,   Write-In: Hektor Reiksthegn,0,,
,   Write-In: Abe Korb,0,,
,   Write-In: Ryan Daniel Jackson,0,,
,   Write-In: Cody Judy,0,,
,   Write-In: Tyrone Jensen,0,,
,  Not Assigned,0,,
Total Votes Cast,,56,,
,Contest Totals,57,,
U.S. HOUSE DISTRICT 1,,,,
Vote For 1,,,,
,,TOTAL,,
DEM LEE CASTILLO,,8,,
REP ROB BISHOP,,48,,
UUP ERIC ELIASON,,0,,
GRN ADAM DAVIS,,0,,
Total Votes Cast,,56,,
,Contest Totals,57,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
TA12 Tabiona - City,,,,
STATE SENATE DISTRICT 26,,,,
Vote For 1,,,,
,,TOTAL,,
UUP CATHY CALLOW-HEUSSER,,0,,
REP RONALD WINTERTON,,52,,
DEM EILEEN GALLAGHER,,5,,
Total Votes Cast,,57,,
,Contest Totals,57,,
STATE HOUSE DISTRICT 53,,,,
Vote For 1,,,,
,,TOTAL,,
REP LOGAN WILDE,,48,,
DEM CHRISTOPHER NEVILLE,,8,,
Total Votes Cast,,56,,
,Contest Totals,57,,
COMMISSION SEAT A,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY TODD,,52,,
Total Votes Cast,,52,,
,Contest Totals,57,,
COMMISSION SEAT B,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY MILES,,52,,
Total Votes Cast,,52,,
,Contest Totals,57,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
TA12 Tabiona - City,,,,
ATTORNEY,,,,
Vote For 1,,,,
,,TOTAL,,
REP STEPHEN D FOOTE,,51,,
Total Votes Cast,,51,,
,Contest Totals,57,,
CLERK-AUDITOR,,,,
Vote For 1,,,,
,,TOTAL,,
REP JOANN EVANS,,38,,
Write-In Totals,,17,,
,   Write-In: Mindi Crowley,17,,
,  Not Assigned,0,,
Total Votes Cast,,55,,
,Contest Totals,57,,
SHERIFF,,,,
Vote For 1,,,,
,,TOTAL,,
REP TRAVIS LANE TUCKER,,50,,
Total Votes Cast,,50,,
,Contest Totals,57,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
TA12 Tabiona - City,,,,
JUSTICE OF THE SUPREME COURT CONSTANDINOS (DENO) HIMONAS,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,41,,
NO,,9,,
Total Votes Cast,,50,,
,Contest Totals,57,,
JUDGE OF THE COURT OF APPEALS MARY KATE A. TOOMEY,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,39,,
NO,,9,,
Total Votes Cast,,48,,
,Contest Totals,57,,
EIGHTH JUDICIAL DISTRICT COURT JUDGE EDWIN T. PETERSON,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,42,,
NO,,6,,
Total Votes Cast,,48,,
,Contest Totals,57,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
TA12 Tabiona - City,,,,
CONSTITUTIONAL AMENDMENT A,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,30,,
AGAINST,,23,,
Total Votes Cast,,53,,
,Contest Totals,57,,
CONSTITUTIONAL AMENDMENT B,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,17,,
AGAINST,,34,,
Total Votes Cast,,51,,
,Contest Totals,57,,
CONSTITUTIONAL AMENDMENT C,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,24,,
AGAINST,,29,,
Total Votes Cast,,53,,
,Contest Totals,57,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
TA12 Tabiona - City,,,,
NONBINDING OPINION QUESTION #1,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,4,,
AGAINST,,52,,
Total Votes Cast,,56,,
,Contest Totals,57,,
PROPOSITION #2,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,24,,
AGAINST,,32,,
Total Votes Cast,,56,,
,Contest Totals,57,,
PROPOSITION #3,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,24,,
AGAINST,,32,,
Total Votes Cast,,56,,
,Contest Totals,57,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
TA12 Tabiona - City,,,,
PROPOSITION #4,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,16,,
AGAINST,,40,,
Total Votes Cast,,56,,
,Contest Totals,57,,
